"ID","State","StateID","StateText","TimeIn","TimeUserAck","TimePLCAck","MessageID","MessageText","Occur","GroupID","GroupText","Priority","Parameter1","Parameter2","Group","Class","HistoricalID","HasNotes","SortBuffer","TimeInUTC"
"61","4","$360","","2022-03-10 18:36:30","1899-12-30 00:00:00","1899-12-30 00:00:00","$4160","Jog-mode","1","$4138","Operation","310","CP:.VC_MX_006_MH_Jog","20000623","24","6","7623","False","","2022-03-10 15:36:30"
"62","0","$362","","2022-03-10 18:36:29","1899-12-30 00:00:00","2022-03-10 18:36:30","$4161","Jog-mode / Jog-button activated","1","$4138","Operation","310","CP:.VC_MX_006_MH_JogButton","20000624","24","6","7624","False","","2022-03-10 15:36:29"
"61","0","$362","","2022-03-10 18:36:30","1899-12-30 00:00:00","2022-03-10 18:36:31","$4160","Jog-mode","1","$4138","Operation","310","CP:.VC_MX_006_MH_Jog","20000623","24","6","7625","False","","2022-03-10 15:36:30"
"62","4","$360","","2022-03-10 18:36:31","1899-12-30 00:00:00","1899-12-30 00:00:00","$4161","Jog-mode / Jog-button activated","1","$4138","Operation","310","CP:.VC_MX_006_MH_JogButton","20000624","24","6","7626","False","","2022-03-10 15:36:31"
"61","4","$360","","2022-03-10 18:36:31","1899-12-30 00:00:00","1899-12-30 00:00:00","$4160","Jog-mode","1","$4138","Operation","310","CP:.VC_MX_006_MH_Jog","20000623","24","6","7627","False","","2022-03-10 15:36:31"
"62","0","$362","","2022-03-10 18:36:31","1899-12-30 00:00:00","2022-03-10 18:36:31","$4161","Jog-mode / Jog-button activated","1","$4138","Operation","310","CP:.VC_MX_006_MH_JogButton","20000624","24","6","7628","False","","2022-03-10 15:36:31"
"61","0","$362","","2022-03-10 18:36:31","1899-12-30 00:00:00","2022-03-10 18:36:32","$4160","Jog-mode","1","$4138","Operation","310","CP:.VC_MX_006_MH_Jog","20000623","24","6","7629","False","","2022-03-10 15:36:31"
"62","4","$360","","2022-03-10 18:36:32","1899-12-30 00:00:00","1899-12-30 00:00:00","$4161","Jog-mode / Jog-button activated","1","$4138","Operation","310","CP:.VC_MX_006_MH_JogButton","20000624","24","6","7630","False","","2022-03-10 15:36:32"
"61","4","$360","","2022-03-10 18:36:32","1899-12-30 00:00:00","1899-12-30 00:00:00","$4160","Jog-mode","1","$4138","Operation","310","CP:.VC_MX_006_MH_Jog","20000623","24","6","7631","False","","2022-03-10 15:36:32"
"62","0","$362","","2022-03-10 18:36:32","1899-12-30 00:00:00","2022-03-10 18:36:32","$4161","Jog-mode / Jog-button activated","1","$4138","Operation","310","CP:.VC_MX_006_MH_JogButton","20000624","24","6","7632","False","","2022-03-10 15:36:32"
"61","0","$362","","2022-03-10 18:36:32","1899-12-30 00:00:00","2022-03-10 18:36:33","$4160","Jog-mode","1","$4138","Operation","310","CP:.VC_MX_006_MH_Jog","20000623","24","6","7633","False","","2022-03-10 15:36:32"
"62","4","$360","","2022-03-10 18:36:33","1899-12-30 00:00:00","1899-12-30 00:00:00","$4161","Jog-mode / Jog-button activated","1","$4138","Operation","310","CP:.VC_MX_006_MH_JogButton","20000624","24","6","7634","False","","2022-03-10 15:36:33"
