"ID","State","StateID","StateText","TimeIn","TimeUserAck","TimePLCAck","MessageID","MessageText","Occur","GroupID","GroupText","Priority","Parameter1","Parameter2","Group","Class","HistoricalID","HasNotes","SortBuffer","TimeInUTC"
"33","0","$354","","2022-03-08 20:43:35","1899-12-30 00:00:00","2022-03-09 05:54:53","$4128","Protective cover 1 open","1","$4126","Protective covers","650","CP:.VC_MX_002_MS_SHFSKette","20000201","20","4","1","False","","2022-03-08 17:43:35"
"75","4","$352","","2022-03-09 05:54:54","1899-12-30 00:00:00","1899-12-30 00:00:00","$4175","Axes not released, please wait","1","$4171","Main drive","610","CP:.VC_MX_007_MS_WatchEnable","20000704","25","4","2","False","","2022-03-09 02:54:54"
"75","0","$354","","2022-03-09 05:54:54","1899-12-30 00:00:00","2022-03-09 05:54:55","$4175","Axes not released, please wait","1","$4171","Main drive","610","CP:.VC_MX_007_MS_WatchEnable","20000704","25","4","3","False","","2022-03-09 02:54:54"
"47","4","$360","","2022-03-09 05:54:55","1899-12-30 00:00:00","1899-12-30 00:00:00","$4146","Ready for automatic operation","1","$4138","Operation","310","CP:.VC_MX_006_MH_AutoReady","20000607","24","6","4","False","","2022-03-09 02:54:55"
"47","0","$362","","2022-03-09 05:54:55","1899-12-30 00:00:00","2022-03-09 05:55:47","$4146","Ready for automatic operation","1","$4138","Operation","310","CP:.VC_MX_006_MH_AutoReady","20000607","24","6","5","False","","2022-03-09 02:54:55"
"57","4","$360","","2022-03-09 05:55:47","1899-12-30 00:00:00","1899-12-30 00:00:00","$4156","Ready for combined operation","1","$4138","Operation","310","CP:.VC_MX_006_MH_CombiReady","20000617","24","6","6","False","","2022-03-09 02:55:47"
"57","0","$362","","2022-03-09 05:55:47","1899-12-30 00:00:00","2022-03-09 05:55:49","$4156","Ready for combined operation","1","$4138","Operation","310","CP:.VC_MX_006_MH_CombiReady","20000617","24","6","7","False","","2022-03-09 02:55:47"
"58","4","$360","","2022-03-09 05:55:49","1899-12-30 00:00:00","1899-12-30 00:00:00","$4157","Combined operation","1","$4138","Operation","310","CP:.VC_MX_006_MH_CombiRun","20000618","24","6","8","False","","2022-03-09 02:55:49"
"58","0","$362","","2022-03-09 05:55:49","1899-12-30 00:00:00","2022-03-09 06:15:22","$4157","Combined operation","1","$4138","Operation","310","CP:.VC_MX_006_MH_CombiRun","20000618","24","6","9","False","","2022-03-09 02:55:49"
"149","4","$352","","2022-03-09 06:15:22","1899-12-30 00:00:00","1899-12-30 00:00:00","$4264","Protective cover flap transfer is open","1","$4258","Flap transfer","650","CP:.VC_MX_500_MS_SHKlappe","20050005","40","4","10","False","","2022-03-09 03:15:22"
