"ID","State","StateID","StateText","TimeIn","TimeUserAck","TimePLCAck","MessageID","MessageText","Occur","GroupID","GroupText","Priority","Parameter1","Parameter2","Group","Class","HistoricalID","HasNotes","SortBuffer","TimeInUTC"
"176","4","$356","","2022-03-04 06:12:24","1899-12-30 00:00:00","1899-12-30 00:00:00","$4300","Holding positon","1","$4295","Downstream machine","420","TFS:.VC_MX_710_MW_Wartestellung","30071001","49","5","83","False","","2022-03-04 03:12:24"
"57","0","$362","","2022-03-04 06:12:23","1899-12-30 00:00:00","2022-03-04 06:12:27","$4156","Ready for combined operation","1","$4148","Operation","310","TFS:.VC_MX_006_MH_KombiBereit","30000610","24","6","84","False","","2022-03-04 03:12:23"
"58","4","$360","","2022-03-04 06:12:27","1899-12-30 00:00:00","1899-12-30 00:00:00","$4157","Combined operation","1","$4148","Operation","310","TFS:.VC_MX_006_MH_KombiRun","30000611","24","6","85","False","","2022-03-04 03:12:27"
"176","0","$358","","2022-03-04 06:12:24","1899-12-30 00:00:00","2022-03-04 06:12:27","$4300","Holding positon","1","$4295","Downstream machine","420","TFS:.VC_MX_710_MW_Wartestellung","30071001","49","5","86","False","","2022-03-04 03:12:24"
"33","4","$352","","2022-03-04 06:12:58","1899-12-30 00:00:00","1899-12-30 00:00:00","$4128","Guard door 1 open","1","$4127","Protective covers","650","TFS:.VC_MX_002_MS_SH1","30000200","20","4","87","False","","2022-03-04 03:12:58"
"58","0","$362","","2022-03-04 06:12:27","1899-12-30 00:00:00","2022-03-04 06:12:59","$4157","Combined operation","1","$4148","Operation","310","TFS:.VC_MX_006_MH_KombiRun","30000611","24","6","88","False","","2022-03-04 03:12:27"
"171","4","$356","","2022-03-04 06:13:00","1899-12-30 00:00:00","1899-12-30 00:00:00","$4294","Tube feeding device not ready","1","$4293","Tube infeed","430","TFS:.VC_MX_700_MW_TZnichtBereit","30070003","48","5","89","False","","2022-03-04 03:13:00"
"33","0","$354","","2022-03-04 06:12:58","1899-12-30 00:00:00","2022-03-04 06:13:12","$4128","Guard door 1 open","1","$4127","Protective covers","650","TFS:.VC_MX_002_MS_SH1","30000200","20","4","90","False","","2022-03-04 03:12:58"
"57","4","$360","","2022-03-04 06:13:13","1899-12-30 00:00:00","1899-12-30 00:00:00","$4156","Ready for combined operation","1","$4148","Operation","310","TFS:.VC_MX_006_MH_KombiBereit","30000610","24","6","91","False","","2022-03-04 03:13:13"
"57","0","$362","","2022-03-04 06:13:13","1899-12-30 00:00:00","2022-03-04 06:13:14","$4156","Ready for combined operation","1","$4148","Operation","310","TFS:.VC_MX_006_MH_KombiBereit","30000610","24","6","92","False","","2022-03-04 03:13:13"
"175","4","$356","","2022-03-04 06:13:14","1899-12-30 00:00:00","1899-12-30 00:00:00","$4299","Downstream machine not ready for operation","1","$4295","Downstream machine","440","TFS:.VC_MX_710_MW_FolgemNichtBereit","30071008","49","5","93","False","","2022-03-04 03:13:14"
"57","4","$360","","2022-03-04 06:13:15","1899-12-30 00:00:00","1899-12-30 00:00:00","$4156","Ready for combined operation","1","$4148","Operation","310","TFS:.VC_MX_006_MH_KombiBereit","30000610","24","6","94","False","","2022-03-04 03:13:15"
"175","0","$358","","2022-03-04 06:13:14","1899-12-30 00:00:00","2022-03-04 06:13:15","$4299","Downstream machine not ready for operation","1","$4295","Downstream machine","440","TFS:.VC_MX_710_MW_FolgemNichtBereit","30071008","49","5","95","False","","2022-03-04 03:13:14"
"176","4","$356","","2022-03-04 06:13:15","1899-12-30 00:00:00","1899-12-30 00:00:00","$4300","Holding positon","1","$4295","Downstream machine","420","TFS:.VC_MX_710_MW_Wartestellung","30071001","49","5","96","False","","2022-03-04 03:13:15"
"57","0","$362","","2022-03-04 06:13:15","1899-12-30 00:00:00","2022-03-04 06:13:18","$4156","Ready for combined operation","1","$4148","Operation","310","TFS:.VC_MX_006_MH_KombiBereit","30000610","24","6","97","False","","2022-03-04 03:13:15"
"58","4","$360","","2022-03-04 06:13:18","1899-12-30 00:00:00","1899-12-30 00:00:00","$4157","Combined operation","1","$4148","Operation","310","TFS:.VC_MX_006_MH_KombiRun","30000611","24","6","98","False","","2022-03-04 03:13:18"
"171","0","$358","","2022-03-04 06:13:00","1899-12-30 00:00:00","2022-03-04 06:13:18","$4294","Tube feeding device not ready","1","$4293","Tube infeed","430","TFS:.VC_MX_700_MW_TZnichtBereit","30070003","48","5","99","False","","2022-03-04 03:13:00"
"176","0","$358","","2022-03-04 06:13:15","1899-12-30 00:00:00","2022-03-04 06:13:18","$4300","Holding positon","1","$4295","Downstream machine","420","TFS:.VC_MX_710_MW_Wartestellung","30071001","49","5","100","False","","2022-03-04 03:13:15"
"58","0","$362","","2022-03-04 06:13:18","1899-12-30 00:00:00","2022-03-04 06:13:22","$4157","Combined operation","1","$4148","Operation","310","TFS:.VC_MX_006_MH_KombiRun","30000611","24","6","101","False","","2022-03-04 03:13:18"
"171","4","$356","","2022-03-04 06:13:22","1899-12-30 00:00:00","1899-12-30 00:00:00","$4294","Tube feeding device not ready","1","$4293","Tube infeed","430","TFS:.VC_MX_700_MW_TZnichtBereit","30070003","48","5","102","False","","2022-03-04 03:13:22"
