"ID","State","StateID","StateText","TimeIn","TimeUserAck","TimePLCAck","MessageID","MessageText","Occur","GroupID","GroupText","Priority","Parameter1","Parameter2","Group","Class","HistoricalID","HasNotes","SortBuffer","TimeInUTC"
"69","4","$352","","2022-03-07 05:59:31","1899-12-30 00:00:00","1899-12-30 00:00:00","$4168","Reference run required","1","$4138","Operation","610","CP:.VC_MX_006_MS_HomingNec","20000630","24","4","1","False","","2022-03-07 02:59:31"
"33","4","$352","","2022-03-07 06:01:42","1899-12-30 00:00:00","1899-12-30 00:00:00","$4128","Protective cover 1 open","1","$4126","Protective covers","650","CP:.VC_MX_002_MS_SHFSKette","20000201","20","4","2","False","","2022-03-07 03:01:42"
"35","4","$352","","2022-03-07 06:01:44","1899-12-30 00:00:00","1899-12-30 00:00:00","$4130","Protective cover 3 open","1","$4126","Protective covers","650","CP:.VC_MX_002_MS_SHVerschluL","20000204","20","4","3","False","","2022-03-07 03:01:44"
"70","4","$352","","2022-03-07 06:01:45","1899-12-30 00:00:00","1899-12-30 00:00:00","$4169","Engage hand wheel, reference first !","1","$4138","Operation","670","CP:.VC_MX_006_MS_ZuerstReferieren","20000631","24","4","4","False","","2022-03-07 03:01:45"
"70","0","$354","","2022-03-07 06:01:45","1899-12-30 00:00:00","2022-03-07 06:01:52","$4169","Engage hand wheel, reference first !","1","$4138","Operation","670","CP:.VC_MX_006_MS_ZuerstReferieren","20000631","24","4","5","False","","2022-03-07 03:01:45"
"35","0","$354","","2022-03-07 06:01:44","1899-12-30 00:00:00","2022-03-07 06:01:52","$4130","Protective cover 3 open","1","$4126","Protective covers","650","CP:.VC_MX_002_MS_SHVerschluL","20000204","20","4","6","False","","2022-03-07 03:01:44"
"33","0","$354","","2022-03-07 06:01:42","1899-12-30 00:00:00","2022-03-07 06:01:54","$4128","Protective cover 1 open","1","$4126","Protective covers","650","CP:.VC_MX_002_MS_SHFSKette","20000201","20","4","7","False","","2022-03-07 03:01:42"
"75","4","$352","","2022-03-07 06:01:55","1899-12-30 00:00:00","1899-12-30 00:00:00","$4175","Axes not released, please wait","1","$4171","Main drive","610","CP:.VC_MX_007_MS_WatchEnable","20000704","25","4","8","False","","2022-03-07 03:01:55"
"75","0","$354","","2022-03-07 06:01:55","1899-12-30 00:00:00","2022-03-07 06:01:56","$4175","Axes not released, please wait","1","$4171","Main drive","610","CP:.VC_MX_007_MS_WatchEnable","20000704","25","4","9","False","","2022-03-07 03:01:55"
"64","4","$360","","2022-03-07 06:02:08","1899-12-30 00:00:00","1899-12-30 00:00:00","$4163","Reference run","1","$4138","Operation","310","CP:.VC_MX_006_MH_RefRun","20000626","24","6","10","False","","2022-03-07 03:02:08"
"69","0","$354","","2022-03-07 05:59:31","1899-12-30 00:00:00","2022-03-07 06:02:08","$4168","Reference run required","1","$4138","Operation","610","CP:.VC_MX_006_MS_HomingNec","20000630","24","4","11","False","","2022-03-07 02:59:31"
"64","0","$362","","2022-03-07 06:02:08","1899-12-30 00:00:00","2022-03-07 06:02:22","$4163","Reference run","1","$4138","Operation","310","CP:.VC_MX_006_MH_RefRun","20000626","24","6","12","False","","2022-03-07 03:02:08"
"60","4","$360","","2022-03-07 06:02:22","1899-12-30 00:00:00","1899-12-30 00:00:00","$4159","Reference run completed","1","$4138","Operation","310","CP:.VC_MX_006_MH_HomingDone","20000622","24","6","13","False","","2022-03-07 03:02:22"
"47","4","$360","","2022-03-07 06:02:29","1899-12-30 00:00:00","1899-12-30 00:00:00","$4146","Ready for automatic operation","1","$4138","Operation","310","CP:.VC_MX_006_MH_AutoReady","20000607","24","6","14","False","","2022-03-07 03:02:29"
