"ID","State","StateID","StateText","TimeIn","TimeUserAck","TimePLCAck","MessageID","MessageText","Occur","GroupID","GroupText","Priority","Parameter1","Parameter2","Group","Class","HistoricalID","HasNotes","SortBuffer","TimeInUTC"
"156","4","$352","","2022-03-04 05:56:59","1899-12-30 00:00:00","1899-12-30 00:00:00","$4273","Clear flap transfer","1","$4271","Combination","620","CP:.VC_MX_704_MS_TubevomBand","20070403","42","4","11","False","","2022-03-04 02:56:59"
"149","0","$354","","2022-03-04 05:56:58","1899-12-30 00:00:00","2022-03-04 05:57:27","$4264","Protective cover flap transfer is open","1","$4258","Flap transfer","650","CP:.VC_MX_500_MS_SHKlappe","20050005","40","4","12","False","","2022-03-04 02:56:58"
"75","4","$352","","2022-03-04 05:57:46","1899-12-30 00:00:00","1899-12-30 00:00:00","$4175","Axes not released, please wait","1","$4171","Main drive","610","CP:.VC_MX_007_MS_WatchEnable","20000704","25","4","13","False","","2022-03-04 02:57:46"
"156","0","$354","","2022-03-04 05:56:59","1899-12-30 00:00:00","2022-03-04 05:57:46","$4273","Clear flap transfer","1","$4271","Combination","620","CP:.VC_MX_704_MS_TubevomBand","20070403","42","4","14","False","","2022-03-04 02:56:59"
"57","4","$360","","2022-03-04 05:57:47","1899-12-30 00:00:00","1899-12-30 00:00:00","$4156","Ready for combined operation","1","$4138","Operation","310","CP:.VC_MX_006_MH_CombiReady","20000617","24","6","15","False","","2022-03-04 02:57:47"
"75","0","$354","","2022-03-04 05:57:46","1899-12-30 00:00:00","2022-03-04 05:57:47","$4175","Axes not released, please wait","1","$4171","Main drive","610","CP:.VC_MX_007_MS_WatchEnable","20000704","25","4","16","False","","2022-03-04 02:57:46"
"57","0","$362","","2022-03-04 05:57:47","1899-12-30 00:00:00","2022-03-04 05:57:49","$4156","Ready for combined operation","1","$4138","Operation","310","CP:.VC_MX_006_MH_CombiReady","20000617","24","6","17","False","","2022-03-04 02:57:47"
"58","4","$360","","2022-03-04 05:57:49","1899-12-30 00:00:00","1899-12-30 00:00:00","$4157","Combined operation","1","$4138","Operation","310","CP:.VC_MX_006_MH_CombiRun","20000618","24","6","18","False","","2022-03-04 02:57:49"
"95","4","$352","","2022-03-04 05:58:19","1899-12-30 00:00:00","1899-12-30 00:00:00","$4202","Serial fault leaflet not drawn, leaflet unit","1","$4192","Leaflet unit","640","CP:.VC_MX_025_MS_SfProKontrFalz","20002507","32","4","19","False","","2022-03-04 02:58:19"
"58","0","$362","","2022-03-04 05:57:49","1899-12-30 00:00:00","2022-03-04 05:58:23","$4157","Combined operation","1","$4138","Operation","310","CP:.VC_MX_006_MH_CombiRun","20000618","24","6","20","False","","2022-03-04 02:57:49"
"57","4","$360","","2022-03-04 05:58:37","1899-12-30 00:00:00","1899-12-30 00:00:00","$4156","Ready for combined operation","1","$4138","Operation","310","CP:.VC_MX_006_MH_CombiReady","20000617","24","6","21","False","","2022-03-04 02:58:37"
"95","0","$354","","2022-03-04 05:58:19","1899-12-30 00:00:00","2022-03-04 05:58:37","$4202","Serial fault leaflet not drawn, leaflet unit","1","$4192","Leaflet unit","640","CP:.VC_MX_025_MS_SfProKontrFalz","20002507","32","4","22","False","","2022-03-04 02:58:19"
"57","0","$362","","2022-03-04 05:58:37","1899-12-30 00:00:00","2022-03-04 05:58:39","$4156","Ready for combined operation","1","$4138","Operation","310","CP:.VC_MX_006_MH_CombiReady","20000617","24","6","23","False","","2022-03-04 02:58:37"
"93","4","$352","","2022-03-04 05:58:39","1899-12-30 00:00:00","1899-12-30 00:00:00","$4200","Leaflet stack low","1","$4192","Leaflet unit","640","CP:.VC_MX_025_MS_MinProspekt","20002505","32","4","24","False","","2022-03-04 02:58:39"
"57","4","$360","","2022-03-04 05:58:47","1899-12-30 00:00:00","1899-12-30 00:00:00","$4156","Ready for combined operation","1","$4138","Operation","310","CP:.VC_MX_006_MH_CombiReady","20000617","24","6","25","False","","2022-03-04 02:58:47"
"93","0","$354","","2022-03-04 05:58:39","1899-12-30 00:00:00","2022-03-04 05:58:47","$4200","Leaflet stack low","1","$4192","Leaflet unit","640","CP:.VC_MX_025_MS_MinProspekt","20002505","32","4","26","False","","2022-03-04 02:58:39"
"57","0","$362","","2022-03-04 05:58:47","1899-12-30 00:00:00","2022-03-04 05:58:48","$4156","Ready for combined operation","1","$4138","Operation","310","CP:.VC_MX_006_MH_CombiReady","20000617","24","6","27","False","","2022-03-04 02:58:47"
"58","4","$360","","2022-03-04 05:58:48","1899-12-30 00:00:00","1899-12-30 00:00:00","$4157","Combined operation","1","$4138","Operation","310","CP:.VC_MX_006_MH_CombiRun","20000618","24","6","28","False","","2022-03-04 02:58:48"
"58","0","$362","","2022-03-04 05:58:48","1899-12-30 00:00:00","2022-03-04 06:03:36","$4157","Combined operation","1","$4138","Operation","310","CP:.VC_MX_006_MH_CombiRun","20000618","24","6","29","False","","2022-03-04 02:58:48"
"157","4","$356","","2022-03-04 06:03:36","1899-12-30 00:00:00","1899-12-30 00:00:00","$4274","Tubefiller is not ready","1","$4271","Combination","430","CP:.VC_MX_704_MW_TFSNotReady","20070406","42","5","30","False","","2022-03-04 03:03:36"
"157","0","$358","","2022-03-04 06:03:36","1899-12-30 00:00:00","2022-03-04 06:03:36","$4274","Tubefiller is not ready","1","$4271","Combination","430","CP:.VC_MX_704_MW_TFSNotReady","20070406","42","5","31","False","","2022-03-04 03:03:36"
"57","4","$360","","2022-03-04 06:03:36","1899-12-30 00:00:00","1899-12-30 00:00:00","$4156","Ready for combined operation","1","$4138","Operation","310","CP:.VC_MX_006_MH_CombiReady","20000617","24","6","32","False","","2022-03-04 03:03:36"
"57","0","$362","","2022-03-04 06:03:36","1899-12-30 00:00:00","2022-03-04 06:03:39","$4156","Ready for combined operation","1","$4138","Operation","310","CP:.VC_MX_006_MH_CombiReady","20000617","24","6","33","False","","2022-03-04 03:03:36"
"58","4","$360","","2022-03-04 06:03:39","1899-12-30 00:00:00","1899-12-30 00:00:00","$4157","Combined operation","1","$4138","Operation","310","CP:.VC_MX_006_MH_CombiRun","20000618","24","6","34","False","","2022-03-04 03:03:39"
"58","0","$362","","2022-03-04 06:03:39","1899-12-30 00:00:00","2022-03-04 06:05:48","$4157","Combined operation","1","$4138","Operation","310","CP:.VC_MX_006_MH_CombiRun","20000618","24","6","35","False","","2022-03-04 03:03:39"
"157","4","$356","","2022-03-04 06:05:48","1899-12-30 00:00:00","1899-12-30 00:00:00","$4274","Tubefiller is not ready","1","$4271","Combination","430","CP:.VC_MX_704_MW_TFSNotReady","20070406","42","5","36","False","","2022-03-04 03:05:48"
"57","4","$360","","2022-03-04 06:05:48","1899-12-30 00:00:00","1899-12-30 00:00:00","$4156","Ready for combined operation","1","$4138","Operation","310","CP:.VC_MX_006_MH_CombiReady","20000617","24","6","37","False","","2022-03-04 03:05:48"
"157","0","$358","","2022-03-04 06:05:48","1899-12-30 00:00:00","2022-03-04 06:05:48","$4274","Tubefiller is not ready","1","$4271","Combination","430","CP:.VC_MX_704_MW_TFSNotReady","20070406","42","5","38","False","","2022-03-04 03:05:48"
"57","0","$362","","2022-03-04 06:05:48","1899-12-30 00:00:00","2022-03-04 06:06:12","$4156","Ready for combined operation","1","$4138","Operation","310","CP:.VC_MX_006_MH_CombiReady","20000617","24","6","39","False","","2022-03-04 03:05:48"
"58","4","$360","","2022-03-04 06:06:12","1899-12-30 00:00:00","1899-12-30 00:00:00","$4157","Combined operation","1","$4138","Operation","310","CP:.VC_MX_006_MH_CombiRun","20000618","24","6","40","False","","2022-03-04 03:06:12"
"71","4","$356","","2022-03-04 06:06:13","1899-12-30 00:00:00","1899-12-30 00:00:00","$4170","Axle synchronisation active","1","$4138","Operation","490","CP:.VC_MX_006_MW_Synchronlauf","20000635","24","5","41","False","","2022-03-04 03:06:13"
"71","0","$358","","2022-03-04 06:06:13","1899-12-30 00:00:00","2022-03-04 06:06:14","$4170","Axle synchronisation active","1","$4138","Operation","490","CP:.VC_MX_006_MW_Synchronlauf","20000635","24","5","42","False","","2022-03-04 03:06:13"
"58","0","$362","","2022-03-04 06:06:12","1899-12-30 00:00:00","2022-03-04 06:10:25","$4157","Combined operation","1","$4138","Operation","310","CP:.VC_MX_006_MH_CombiRun","20000618","24","6","43","False","","2022-03-04 03:06:12"
"156","4","$352","","2022-03-04 06:10:25","1899-12-30 00:00:00","1899-12-30 00:00:00","$4273","Clear flap transfer","1","$4271","Combination","620","CP:.VC_MX_704_MS_TubevomBand","20070403","42","4","44","False","","2022-03-04 03:10:25"
"164","4","$352","","2022-03-04 06:10:25","1899-12-30 00:00:00","1899-12-30 00:00:00","$4583","Checkweigher not ready","1","$4582","Checkweigher","640","CP:.VC_MX_700_MS_Waage","20070000","43","4","45","False","","2022-03-04 03:10:25"
"82","4","$352","","2022-03-04 06:10:28","1899-12-30 00:00:00","1899-12-30 00:00:00","$4186","Product not inserted","1","$4185","Product not inserted","640","CP:.VC_MX_014_MS_ProdNiEing","20001400","29","4","46","False","","2022-03-04 03:10:28"
"149","4","$352","","2022-03-04 06:10:35","1899-12-30 00:00:00","1899-12-30 00:00:00","$4264","Protective cover flap transfer is open","1","$4258","Flap transfer","650","CP:.VC_MX_500_MS_SHKlappe","20050005","40","4","47","False","","2022-03-04 03:10:35"
"149","0","$354","","2022-03-04 06:10:35","1899-12-30 00:00:00","2022-03-04 06:10:37","$4264","Protective cover flap transfer is open","1","$4258","Flap transfer","650","CP:.VC_MX_500_MS_SHKlappe","20050005","40","4","48","False","","2022-03-04 03:10:35"
"156","0","$354","","2022-03-04 06:10:25","1899-12-30 00:00:00","2022-03-04 06:10:40","$4273","Clear flap transfer","1","$4271","Combination","620","CP:.VC_MX_704_MS_TubevomBand","20070403","42","4","49","False","","2022-03-04 03:10:25"
"149","4","$352","","2022-03-04 06:10:57","1899-12-30 00:00:00","1899-12-30 00:00:00","$4264","Protective cover flap transfer is open","1","$4258","Flap transfer","650","CP:.VC_MX_500_MS_SHKlappe","20050005","40","4","50","False","","2022-03-04 03:10:57"
"149","0","$354","","2022-03-04 06:10:57","1899-12-30 00:00:00","2022-03-04 06:11:32","$4264","Protective cover flap transfer is open","1","$4258","Flap transfer","650","CP:.VC_MX_500_MS_SHKlappe","20050005","40","4","51","False","","2022-03-04 03:10:57"
"164","0","$354","","2022-03-04 06:10:25","1899-12-30 00:00:00","2022-03-04 06:11:41","$4583","Checkweigher not ready","1","$4582","Checkweigher","640","CP:.VC_MX_700_MS_Waage","20070000","43","4","52","False","","2022-03-04 03:10:25"
"33","4","$352","","2022-03-04 06:11:47","1899-12-30 00:00:00","1899-12-30 00:00:00","$4128","Protective cover 1 open","1","$4126","Protective covers","650","CP:.VC_MX_002_MS_SHFSKette","20000201","20","4","53","False","","2022-03-04 03:11:47"
"149","4","$352","","2022-03-04 06:12:03","1899-12-30 00:00:00","1899-12-30 00:00:00","$4264","Protective cover flap transfer is open","1","$4258","Flap transfer","650","CP:.VC_MX_500_MS_SHKlappe","20050005","40","4","54","False","","2022-03-04 03:12:03"
"33","0","$354","","2022-03-04 06:11:47","1899-12-30 00:00:00","2022-03-04 06:12:26","$4128","Protective cover 1 open","1","$4126","Protective covers","650","CP:.VC_MX_002_MS_SHFSKette","20000201","20","4","55","False","","2022-03-04 03:11:47"
"82","0","$354","","2022-03-04 06:10:28","1899-12-30 00:00:00","2022-03-04 06:12:28","$4186","Product not inserted","1","$4185","Product not inserted","640","CP:.VC_MX_014_MS_ProdNiEing","20001400","29","4","56","False","","2022-03-04 03:10:28"
"149","0","$354","","2022-03-04 06:12:03","1899-12-30 00:00:00","2022-03-04 06:12:42","$4264","Protective cover flap transfer is open","1","$4258","Flap transfer","650","CP:.VC_MX_500_MS_SHKlappe","20050005","40","4","57","False","","2022-03-04 03:12:03"
"157","4","$356","","2022-03-04 06:12:42","1899-12-30 00:00:00","1899-12-30 00:00:00","$4274","Tubefiller is not ready","1","$4271","Combination","430","CP:.VC_MX_704_MW_TFSNotReady","20070406","42","5","58","False","","2022-03-04 03:12:42"
"157","0","$358","","2022-03-04 06:12:42","1899-12-30 00:00:00","2022-03-04 06:12:43","$4274","Tubefiller is not ready","1","$4271","Combination","430","CP:.VC_MX_704_MW_TFSNotReady","20070406","42","5","59","False","","2022-03-04 03:12:42"
"75","4","$352","","2022-03-04 06:12:44","1899-12-30 00:00:00","1899-12-30 00:00:00","$4175","Axes not released, please wait","1","$4171","Main drive","610","CP:.VC_MX_007_MS_WatchEnable","20000704","25","4","60","False","","2022-03-04 03:12:44"
"57","4","$360","","2022-03-04 06:12:45","1899-12-30 00:00:00","1899-12-30 00:00:00","$4156","Ready for combined operation","1","$4138","Operation","310","CP:.VC_MX_006_MH_CombiReady","20000617","24","6","61","False","","2022-03-04 03:12:45"
"75","0","$354","","2022-03-04 06:12:44","1899-12-30 00:00:00","2022-03-04 06:12:45","$4175","Axes not released, please wait","1","$4171","Main drive","610","CP:.VC_MX_007_MS_WatchEnable","20000704","25","4","62","False","","2022-03-04 03:12:44"
"57","0","$362","","2022-03-04 06:12:45","1899-12-30 00:00:00","2022-03-04 06:12:47","$4156","Ready for combined operation","1","$4138","Operation","310","CP:.VC_MX_006_MH_CombiReady","20000617","24","6","63","False","","2022-03-04 03:12:45"
"58","4","$360","","2022-03-04 06:12:47","1899-12-30 00:00:00","1899-12-30 00:00:00","$4157","Combined operation","1","$4138","Operation","310","CP:.VC_MX_006_MH_CombiRun","20000618","24","6","64","False","","2022-03-04 03:12:47"
"157","4","$356","","2022-03-04 06:13:21","1899-12-30 00:00:00","1899-12-30 00:00:00","$4274","Tubefiller is not ready","1","$4271","Combination","430","CP:.VC_MX_704_MW_TFSNotReady","20070406","42","5","65","False","","2022-03-04 03:13:21"
"157","0","$358","","2022-03-04 06:13:21","1899-12-30 00:00:00","2022-03-04 06:13:36","$4274","Tubefiller is not ready","1","$4271","Combination","430","CP:.VC_MX_704_MW_TFSNotReady","20070406","42","5","66","False","","2022-03-04 03:13:21"
"58","0","$362","","2022-03-04 06:12:47","1899-12-30 00:00:00","2022-03-04 06:13:36","$4157","Combined operation","1","$4138","Operation","310","CP:.VC_MX_006_MH_CombiRun","20000618","24","6","67","False","","2022-03-04 03:12:47"
"57","4","$360","","2022-03-04 06:13:37","1899-12-30 00:00:00","1899-12-30 00:00:00","$4156","Ready for combined operation","1","$4138","Operation","310","CP:.VC_MX_006_MH_CombiReady","20000617","24","6","68","False","","2022-03-04 03:13:37"
"57","0","$362","","2022-03-04 06:13:37","1899-12-30 00:00:00","2022-03-04 06:13:38","$4156","Ready for combined operation","1","$4138","Operation","310","CP:.VC_MX_006_MH_CombiReady","20000617","24","6","69","False","","2022-03-04 03:13:37"
"58","4","$360","","2022-03-04 06:13:38","1899-12-30 00:00:00","1899-12-30 00:00:00","$4157","Combined operation","1","$4138","Operation","310","CP:.VC_MX_006_MH_CombiRun","20000618","24","6","70","False","","2022-03-04 03:13:38"
"157","4","$356","","2022-03-04 06:13:45","1899-12-30 00:00:00","1899-12-30 00:00:00","$4274","Tubefiller is not ready","1","$4271","Combination","430","CP:.VC_MX_704_MW_TFSNotReady","20070406","42","5","71","False","","2022-03-04 03:13:45"
"157","0","$358","","2022-03-04 06:13:45","1899-12-30 00:00:00","2022-03-04 06:13:45","$4274","Tubefiller is not ready","1","$4271","Combination","430","CP:.VC_MX_704_MW_TFSNotReady","20070406","42","5","72","False","","2022-03-04 03:13:45"
"58","0","$362","","2022-03-04 06:13:38","1899-12-30 00:00:00","2022-03-04 06:13:46","$4157","Combined operation","1","$4138","Operation","310","CP:.VC_MX_006_MH_CombiRun","20000618","24","6","73","False","","2022-03-04 03:13:38"
"58","4","$360","","2022-03-04 06:13:46","1899-12-30 00:00:00","1899-12-30 00:00:00","$4157","Combined operation","1","$4138","Operation","310","CP:.VC_MX_006_MH_CombiRun","20000618","24","6","74","False","","2022-03-04 03:13:46"
"71","4","$356","","2022-03-04 06:13:49","1899-12-30 00:00:00","1899-12-30 00:00:00","$4170","Axle synchronisation active","1","$4138","Operation","490","CP:.VC_MX_006_MW_Synchronlauf","20000635","24","5","75","False","","2022-03-04 03:13:49"
"71","0","$358","","2022-03-04 06:13:49","1899-12-30 00:00:00","2022-03-04 06:13:49","$4170","Axle synchronisation active","1","$4138","Operation","490","CP:.VC_MX_006_MW_Synchronlauf","20000635","24","5","76","False","","2022-03-04 03:13:49"
"95","4","$352","","2022-03-04 06:16:14","1899-12-30 00:00:00","1899-12-30 00:00:00","$4202","Serial fault leaflet not drawn, leaflet unit","1","$4192","Leaflet unit","640","CP:.VC_MX_025_MS_SfProKontrFalz","20002507","32","4","77","False","","2022-03-04 03:16:14"
"58","0","$362","","2022-03-04 06:13:46","1899-12-30 00:00:00","2022-03-04 06:16:18","$4157","Combined operation","1","$4138","Operation","310","CP:.VC_MX_006_MH_CombiRun","20000618","24","6","78","False","","2022-03-04 03:13:46"
"93","4","$352","","2022-03-04 06:16:25","1899-12-30 00:00:00","1899-12-30 00:00:00","$4200","Leaflet stack low","1","$4192","Leaflet unit","640","CP:.VC_MX_025_MS_MinProspekt","20002505","32","4","79","False","","2022-03-04 03:16:25"
"149","4","$352","","2022-03-04 06:16:38","1899-12-30 00:00:00","1899-12-30 00:00:00","$4264","Protective cover flap transfer is open","1","$4258","Flap transfer","650","CP:.VC_MX_500_MS_SHKlappe","20050005","40","4","80","False","","2022-03-04 03:16:38"
"95","0","$354","","2022-03-04 06:16:14","1899-12-30 00:00:00","2022-03-04 06:16:38","$4202","Serial fault leaflet not drawn, leaflet unit","1","$4192","Leaflet unit","640","CP:.VC_MX_025_MS_SfProKontrFalz","20002507","32","4","81","False","","2022-03-04 03:16:14"
"149","0","$354","","2022-03-04 06:16:38","1899-12-30 00:00:00","2022-03-04 06:16:49","$4264","Protective cover flap transfer is open","1","$4258","Flap transfer","650","CP:.VC_MX_500_MS_SHKlappe","20050005","40","4","82","False","","2022-03-04 03:16:38"
"75","4","$352","","2022-03-04 06:17:03","1899-12-30 00:00:00","1899-12-30 00:00:00","$4175","Axes not released, please wait","1","$4171","Main drive","610","CP:.VC_MX_007_MS_WatchEnable","20000704","25","4","83","False","","2022-03-04 03:17:03"
"93","0","$354","","2022-03-04 06:16:25","1899-12-30 00:00:00","2022-03-04 06:17:03","$4200","Leaflet stack low","1","$4192","Leaflet unit","640","CP:.VC_MX_025_MS_MinProspekt","20002505","32","4","84","False","","2022-03-04 03:16:25"
"58","4","$360","","2022-03-04 06:17:05","1899-12-30 00:00:00","1899-12-30 00:00:00","$4157","Combined operation","1","$4138","Operation","310","CP:.VC_MX_006_MH_CombiRun","20000618","24","6","85","False","","2022-03-04 03:17:05"
"75","0","$354","","2022-03-04 06:17:03","1899-12-30 00:00:00","2022-03-04 06:17:05","$4175","Axes not released, please wait","1","$4171","Main drive","610","CP:.VC_MX_007_MS_WatchEnable","20000704","25","4","86","False","","2022-03-04 03:17:03"
"157","4","$356","","2022-03-04 06:18:58","1899-12-30 00:00:00","1899-12-30 00:00:00","$4274","Tubefiller is not ready","1","$4271","Combination","430","CP:.VC_MX_704_MW_TFSNotReady","20070406","42","5","87","False","","2022-03-04 03:18:58"
"58","0","$362","","2022-03-04 06:17:05","1899-12-30 00:00:00","2022-03-04 06:18:58","$4157","Combined operation","1","$4138","Operation","310","CP:.VC_MX_006_MH_CombiRun","20000618","24","6","88","False","","2022-03-04 03:17:05"
"57","4","$360","","2022-03-04 06:18:59","1899-12-30 00:00:00","1899-12-30 00:00:00","$4156","Ready for combined operation","1","$4138","Operation","310","CP:.VC_MX_006_MH_CombiReady","20000617","24","6","89","False","","2022-03-04 03:18:59"
"157","0","$358","","2022-03-04 06:18:58","1899-12-30 00:00:00","2022-03-04 06:18:59","$4274","Tubefiller is not ready","1","$4271","Combination","430","CP:.VC_MX_704_MW_TFSNotReady","20070406","42","5","90","False","","2022-03-04 03:18:58"
"33","4","$352","","2022-03-04 06:19:01","1899-12-30 00:00:00","1899-12-30 00:00:00","$4128","Protective cover 1 open","1","$4126","Protective covers","650","CP:.VC_MX_002_MS_SHFSKette","20000201","20","4","91","False","","2022-03-04 03:19:01"
"57","0","$362","","2022-03-04 06:18:59","1899-12-30 00:00:00","2022-03-04 06:19:01","$4156","Ready for combined operation","1","$4138","Operation","310","CP:.VC_MX_006_MH_CombiReady","20000617","24","6","92","False","","2022-03-04 03:18:59"
"35","4","$352","","2022-03-04 06:19:02","1899-12-30 00:00:00","1899-12-30 00:00:00","$4130","Protective cover 3 open","1","$4126","Protective covers","650","CP:.VC_MX_002_MS_SHVerschluL","20000204","20","4","93","False","","2022-03-04 03:19:02"
"68","4","$352","","2022-03-04 06:19:10","1899-12-30 00:00:00","1899-12-30 00:00:00","$4167","Hand wheel retracted","1","$4138","Operation","660","CP:.VC_MX_006_MS_Handrad","20000650","24","4","94","False","","2022-03-04 03:19:10"
"35","0","$354","","2022-03-04 06:19:02","1899-12-30 00:00:00","2022-03-04 06:19:28","$4130","Protective cover 3 open","1","$4126","Protective covers","650","CP:.VC_MX_002_MS_SHVerschluL","20000204","20","4","95","False","","2022-03-04 03:19:02"
"68","0","$354","","2022-03-04 06:19:10","1899-12-30 00:00:00","2022-03-04 06:19:28","$4167","Hand wheel retracted","1","$4138","Operation","660","CP:.VC_MX_006_MS_Handrad","20000650","24","4","96","False","","2022-03-04 03:19:10"
"33","0","$354","","2022-03-04 06:19:01","1899-12-30 00:00:00","2022-03-04 06:19:29","$4128","Protective cover 1 open","1","$4126","Protective covers","650","CP:.VC_MX_002_MS_SHFSKette","20000201","20","4","97","False","","2022-03-04 03:19:01"
"75","4","$352","","2022-03-04 06:19:29","1899-12-30 00:00:00","1899-12-30 00:00:00","$4175","Axes not released, please wait","1","$4171","Main drive","610","CP:.VC_MX_007_MS_WatchEnable","20000704","25","4","98","False","","2022-03-04 03:19:29"
"57","4","$360","","2022-03-04 06:19:30","1899-12-30 00:00:00","1899-12-30 00:00:00","$4156","Ready for combined operation","1","$4138","Operation","310","CP:.VC_MX_006_MH_CombiReady","20000617","24","6","99","False","","2022-03-04 03:19:30"
"75","0","$354","","2022-03-04 06:19:29","1899-12-30 00:00:00","2022-03-04 06:19:30","$4175","Axes not released, please wait","1","$4171","Main drive","610","CP:.VC_MX_007_MS_WatchEnable","20000704","25","4","100","False","","2022-03-04 03:19:29"
"57","0","$362","","2022-03-04 06:19:30","1899-12-30 00:00:00","2022-03-04 06:19:31","$4156","Ready for combined operation","1","$4138","Operation","310","CP:.VC_MX_006_MH_CombiReady","20000617","24","6","101","False","","2022-03-04 03:19:30"
"58","4","$360","","2022-03-04 06:19:31","1899-12-30 00:00:00","1899-12-30 00:00:00","$4157","Combined operation","1","$4138","Operation","310","CP:.VC_MX_006_MH_CombiRun","20000618","24","6","102","False","","2022-03-04 03:19:31"
"58","0","$362","","2022-03-04 06:19:31","1899-12-30 00:00:00","2022-03-04 06:23:24","$4157","Combined operation","1","$4138","Operation","310","CP:.VC_MX_006_MH_CombiRun","20000618","24","6","103","False","","2022-03-04 03:19:31"
"157","4","$356","","2022-03-04 06:23:24","1899-12-30 00:00:00","1899-12-30 00:00:00","$4274","Tubefiller is not ready","1","$4271","Combination","430","CP:.VC_MX_704_MW_TFSNotReady","20070406","42","5","104","False","","2022-03-04 03:23:24"
"57","4","$360","","2022-03-04 06:23:24","1899-12-30 00:00:00","1899-12-30 00:00:00","$4156","Ready for combined operation","1","$4138","Operation","310","CP:.VC_MX_006_MH_CombiReady","20000617","24","6","105","False","","2022-03-04 03:23:24"
"157","0","$358","","2022-03-04 06:23:24","1899-12-30 00:00:00","2022-03-04 06:23:24","$4274","Tubefiller is not ready","1","$4271","Combination","430","CP:.VC_MX_704_MW_TFSNotReady","20070406","42","5","106","False","","2022-03-04 03:23:24"
"57","0","$362","","2022-03-04 06:23:24","1899-12-30 00:00:00","2022-03-04 06:23:25","$4156","Ready for combined operation","1","$4138","Operation","310","CP:.VC_MX_006_MH_CombiReady","20000617","24","6","107","False","","2022-03-04 03:23:24"
"58","4","$360","","2022-03-04 06:23:25","1899-12-30 00:00:00","1899-12-30 00:00:00","$4157","Combined operation","1","$4138","Operation","310","CP:.VC_MX_006_MH_CombiRun","20000618","24","6","108","False","","2022-03-04 03:23:25"
"95","4","$352","","2022-03-04 06:29:17","1899-12-30 00:00:00","1899-12-30 00:00:00","$4202","Serial fault leaflet not drawn, leaflet unit","1","$4192","Leaflet unit","640","CP:.VC_MX_025_MS_SfProKontrFalz","20002507","32","4","109","False","","2022-03-04 03:29:17"
"58","0","$362","","2022-03-04 06:23:25","1899-12-30 00:00:00","2022-03-04 06:29:21","$4157","Combined operation","1","$4138","Operation","310","CP:.VC_MX_006_MH_CombiRun","20000618","24","6","110","False","","2022-03-04 03:23:25"
"93","4","$352","","2022-03-04 06:29:29","1899-12-30 00:00:00","1899-12-30 00:00:00","$4200","Leaflet stack low","1","$4192","Leaflet unit","640","CP:.VC_MX_025_MS_MinProspekt","20002505","32","4","111","False","","2022-03-04 03:29:29"
